"rowid","ARU.ID","ARU.Name","Date","Hour","Minute","Second","Species","Confidence","File","Week","True.Positive"
1763,67005,"UF2-4","20240518",6,0,51,"Wood Thrush",0.412515878677368,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240518_060000.wav",20,NA
1764,67005,"UF2-4","20240602",8,1,54,"Wood Thrush",0.608951568603516,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240602_080100.wav",22,NA
1765,66998,"UF3-1","20240605",7,2,42,"Wood Thrush",0.515112280845642,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240605_070200.wav",23,NA
1766,67005,"UF2-4","20240523",6,4,36,"Wood Thrush",0.514441609382629,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240523_060400.wav",21,NA
1767,67004,"UF2-12","20240604",8,3,0,"Wood Thrush",0.77843189239502,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240604_080300.wav",23,NA
1768,67004,"UF2-12","20240604",8,3,30,"Wood Thrush",0.778262555599213,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240604_080300.wav",23,NA
1769,67005,"UF2-4","20240523",6,3,0,"Wood Thrush",0.645132660865784,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240523_060300.wav",21,NA
1770,67005,"UF2-4","20240602",8,3,42,"Wood Thrush",0.914593756198883,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240602_080300.wav",22,NA
1771,66998,"UF3-1","20240605",7,2,45,"Wood Thrush",0.847459018230438,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240605_070200.wav",23,NA
1772,66999,"UF3-2","20240606",7,0,3,"Wood Thrush",0.32110208272934,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240606_070000.wav",23,NA
1773,67003,"UF2-1","20240610",7,3,39,"Wood Thrush",0.794201254844666,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240610_070300.wav",24,NA
1774,67000,"UF3-9","20240601",6,3,45,"Wood Thrush",0.812331676483154,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240601_060300.wav",22,NA
1775,67005,"UF2-4","20240523",6,4,57,"Wood Thrush",0.608725786209106,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240523_060400.wav",21,NA
1776,67005,"UF2-4","20240523",6,4,6,"Wood Thrush",0.820212125778198,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240523_060400.wav",21,NA
1777,66998,"UF3-1","20240605",7,1,24,"Wood Thrush",0.695201337337494,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240605_070100.wav",23,NA
1778,67005,"UF2-4","20240523",6,3,33,"Wood Thrush",0.414023548364639,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240523_060300.wav",21,NA
1779,67006,"UF2-6","20240602",6,0,54,"Wood Thrush",0.854281067848206,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240602_060000.wav",22,NA
1780,66998,"UF3-1","20240605",7,0,27,"Wood Thrush",0.665599524974823,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240605_070000.wav",23,NA
1781,67005,"UF2-4","20240523",6,4,33,"Wood Thrush",0.661453664302826,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240523_060400.wav",21,NA
1782,67005,"UF2-4","20240522",7,3,12,"Wood Thrush",0.643485307693481,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240522_070300.wav",21,NA
1783,66998,"UF3-1","20240605",7,4,42,"Wood Thrush",0.664965212345123,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240605_070400.wav",23,NA
1784,67005,"UF2-4","20240602",8,2,0,"Wood Thrush",0.451112300157547,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240602_080200.wav",22,NA
1785,67003,"UF2-1","20240610",7,4,30,"Wood Thrush",0.656218707561493,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240610_070400.wav",24,NA
1786,67005,"UF2-4","20240520",6,1,30,"Wood Thrush",0.549512028694153,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240520_060100.wav",21,NA
1787,67005,"UF2-4","20240520",6,1,54,"Wood Thrush",0.560848534107208,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240520_060100.wav",21,NA
1788,67005,"UF2-4","20240602",8,3,45,"Wood Thrush",0.808197140693665,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240602_080300.wav",22,NA
1789,66998,"UF3-1","20240605",7,3,12,"Wood Thrush",0.898293793201447,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240605_070300.wav",23,NA
1790,66998,"UF3-1","20240608",8,2,39,"Wood Thrush",0.370429664850235,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240608_080200.wav",23,NA
1791,67003,"UF2-1","20240610",7,4,15,"Wood Thrush",0.507730603218079,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240610_070400.wav",24,NA
1792,66998,"UF3-1","20240605",7,1,3,"Wood Thrush",0.501659393310547,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240605_070100.wav",23,NA
1793,66998,"UF3-1","20240608",8,0,3,"Wood Thrush",0.543956279754639,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240608_080000.wav",23,NA
1794,67004,"UF2-12","20240604",8,2,39,"Wood Thrush",0.576226353645325,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240604_080200.wav",23,NA
1795,67004,"UF2-12","20240522",7,0,42,"Wood Thrush",0.588637292385101,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240522_070000.wav",21,NA
1796,67003,"UF2-1","20240610",7,4,48,"Wood Thrush",0.523145437240601,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240610_070400.wav",24,NA
1797,67000,"UF3-9","20240601",6,2,54,"Wood Thrush",0.347156554460526,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240601_060200.wav",22,NA
1798,66998,"UF3-1","20240605",7,2,21,"Wood Thrush",0.851460695266724,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240605_070200.wav",23,NA
1799,67005,"UF2-4","20240522",7,2,3,"Wood Thrush",0.579504728317261,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240522_070200.wav",21,NA
1800,67005,"UF2-4","20240602",8,0,36,"Wood Thrush",0.930247485637665,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Wood_Thrush\20240602_080000.wav",22,NA
1801,67007,"UF2-9","20240517",7,3,21,"Worm-eating Warbler",0.813850581645966,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240517_070300.wav",20,NA
1802,67003,"UF2-1","20240601",6,4,45,"Worm-eating Warbler",0.877755284309387,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240601_060400.wav",22,NA
1803,67005,"UF2-4","20240531",8,3,42,"Worm-eating Warbler",0.500984251499176,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240531_080300.wav",22,NA
1804,67007,"UF2-9","20240609",8,2,24,"Worm-eating Warbler",0.898341715335846,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240609_080200.wav",23,NA
1805,67002,"UF3-4","20240520",8,3,36,"Worm-eating Warbler",0.528859555721283,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240520_080300.wav",21,NA
1806,67006,"UF2-6","20240520",7,4,24,"Worm-eating Warbler",0.508694589138031,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240520_070400.wav",21,NA
1807,67003,"UF2-1","20240517",7,4,54,"Worm-eating Warbler",0.310490339994431,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240517_070400.wav",20,NA
1808,67002,"UF3-4","20240601",6,2,0,"Worm-eating Warbler",0.320815145969391,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240601_060200.wav",22,NA
1809,67001,"UF3-7","20240623",6,4,27,"Worm-eating Warbler",0.466988503932953,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240623_060400.wav",25,NA
1810,67000,"UF3-9","20240522",7,2,18,"Worm-eating Warbler",0.783422410488129,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240522_070200.wav",21,NA
1811,67007,"UF2-9","20240613",8,1,42,"Worm-eating Warbler",0.539548337459564,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240613_080100.wav",24,NA
1812,66998,"UF3-1","20240518",7,2,45,"Worm-eating Warbler",0.470714300870895,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240518_070200.wav",20,NA
1813,67001,"UF3-7","20240611",6,2,3,"Worm-eating Warbler",0.402305603027344,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240611_060200.wav",24,NA
1814,67001,"UF3-7","20240628",6,4,42,"Worm-eating Warbler",0.351449698209763,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240628_060400.wav",26,NA
1815,67001,"UF3-7","20240623",6,3,6,"Worm-eating Warbler",0.518223404884338,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240623_060300.wav",25,NA
1816,67002,"UF3-4","20240517",7,1,12,"Worm-eating Warbler",0.84401398897171,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240517_070100.wav",20,NA
1817,67005,"UF2-4","20240611",8,2,9,"Worm-eating Warbler",0.380458503961563,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240611_080200.wav",24,NA
1818,67003,"UF2-1","20240603",8,1,27,"Worm-eating Warbler",0.890948414802551,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240603_080100.wav",23,NA
1819,67000,"UF3-9","20240520",8,3,15,"Worm-eating Warbler",0.529495596885681,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240520_080300.wav",21,NA
1820,67002,"UF3-4","20240525",6,0,24,"Worm-eating Warbler",0.65488612651825,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240525_060000.wav",21,NA
1821,67007,"UF2-9","20240520",8,1,30,"Worm-eating Warbler",0.707575917243958,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240520_080100.wav",21,NA
1822,66998,"UF3-1","20240523",7,0,21,"Worm-eating Warbler",0.801184713840485,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240523_070000.wav",21,NA
1823,67001,"UF3-7","20240624",6,0,3,"Worm-eating Warbler",0.324620336294174,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240624_060000.wav",26,NA
1824,67005,"UF2-4","20240613",8,3,36,"Worm-eating Warbler",0.823472261428833,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240613_080300.wav",24,NA
1825,67003,"UF2-1","20240527",8,3,21,"Worm-eating Warbler",0.765040218830109,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240527_080300.wav",22,NA
1826,67002,"UF3-4","20240522",8,0,42,"Worm-eating Warbler",0.530006349086761,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240522_080000.wav",21,NA
1827,67007,"UF2-9","20240609",8,2,42,"Worm-eating Warbler",0.540409505367279,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240609_080200.wav",23,NA
1828,67003,"UF2-1","20240522",6,2,27,"Worm-eating Warbler",0.332713574171066,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240522_060200.wav",21,NA
1829,67007,"UF2-9","20240612",7,3,57,"Worm-eating Warbler",0.545728981494904,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240612_070300.wav",24,NA
1830,67001,"UF3-7","20240630",7,3,3,"Worm-eating Warbler",0.315677404403687,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240630_070300.wav",26,NA
1831,66998,"UF3-1","20240520",7,1,6,"Worm-eating Warbler",0.769905030727386,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240520_070100.wav",21,NA
1832,67003,"UF2-1","20240521",7,3,39,"Worm-eating Warbler",0.832332968711853,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240521_070300.wav",21,NA
1833,67006,"UF2-6","20240521",7,2,54,"Worm-eating Warbler",0.662446081638336,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240521_070200.wav",21,NA
1834,67005,"UF2-4","20240612",7,2,54,"Worm-eating Warbler",0.699182510375977,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240612_070200.wav",24,NA
1835,67005,"UF2-4","20240606",6,0,18,"Worm-eating Warbler",0.372854948043823,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240606_060000.wav",23,NA
1836,66998,"UF3-1","20240531",8,2,3,"Worm-eating Warbler",0.317187815904617,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240531_080200.wav",22,NA
1837,67000,"UF3-9","20240521",8,1,54,"Worm-eating Warbler",0.421475738286972,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240521_080100.wav",21,NA
1838,67002,"UF3-4","20240519",8,3,54,"Worm-eating Warbler",0.637845635414124,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240519_080300.wav",20,NA
1839,66998,"UF3-1","20240518",8,1,24,"Worm-eating Warbler",0.537545561790466,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240518_080100.wav",20,NA
1840,66998,"UF3-1","20240523",8,2,21,"Worm-eating Warbler",0.566061556339264,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240523_080200.wav",21,NA
1841,67006,"UF2-6","20240526",6,2,30,"Worm-eating Warbler",0.587601959705353,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240526_060200.wav",21,NA
1842,66998,"UF3-1","20240526",8,1,15,"Worm-eating Warbler",0.474884778261185,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240526_080100.wav",21,NA
1843,67002,"UF3-4","20240519",8,3,57,"Worm-eating Warbler",0.899327337741852,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240519_080300.wav",20,NA
1844,67000,"UF3-9","20240517",7,3,30,"Worm-eating Warbler",0.489615052938461,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240517_070300.wav",20,NA
1845,67003,"UF2-1","20240602",7,4,48,"Worm-eating Warbler",0.56662917137146,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240602_070400.wav",22,NA
1846,67001,"UF3-7","20240608",8,0,42,"Worm-eating Warbler",0.522442996501923,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240608_080000.wav",23,NA
1847,67003,"UF2-1","20240519",8,4,18,"Worm-eating Warbler",0.342189967632294,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240519_080400.wav",20,NA
1848,67000,"UF3-9","20240523",8,3,9,"Worm-eating Warbler",0.413027673959732,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240523_080300.wav",21,NA
1849,67000,"UF3-9","20240531",6,1,42,"Worm-eating Warbler",0.32016521692276,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240531_060100.wav",22,NA
1850,66998,"UF3-1","20240601",7,1,39,"Worm-eating Warbler",0.339921712875366,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240601_070100.wav",22,NA
1851,67002,"UF3-4","20240523",7,0,9,"Worm-eating Warbler",0.783579587936401,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240523_070000.wav",21,NA
1852,67007,"UF2-9","20240519",8,4,0,"Worm-eating Warbler",0.306209325790405,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240519_080400.wav",20,NA
1853,66998,"UF3-1","20240519",8,4,45,"Worm-eating Warbler",0.31712594628334,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240519_080400.wav",20,NA
1854,67006,"UF2-6","20240525",6,3,24,"Worm-eating Warbler",0.449811100959778,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240525_060300.wav",21,NA
1855,67002,"UF3-4","20240519",6,1,39,"Worm-eating Warbler",0.366856306791306,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240519_060100.wav",20,NA
1856,67007,"UF2-9","20240610",7,1,0,"Worm-eating Warbler",0.832960605621338,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240610_070100.wav",24,NA
1857,66998,"UF3-1","20240519",8,1,48,"Worm-eating Warbler",0.729857683181763,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240519_080100.wav",20,NA
1858,67000,"UF3-9","20240523",7,2,36,"Worm-eating Warbler",0.332636833190918,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240523_070200.wav",21,NA
1859,67006,"UF2-6","20240525",8,4,33,"Worm-eating Warbler",0.54541277885437,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240525_080400.wav",21,NA
1860,67007,"UF2-9","20240610",6,3,18,"Worm-eating Warbler",0.720119655132294,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240610_060300.wav",24,NA
1861,66998,"UF3-1","20240520",8,3,9,"Worm-eating Warbler",0.570412158966064,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240520_080300.wav",21,NA
1862,67001,"UF3-7","20240613",8,0,42,"Worm-eating Warbler",0.311060845851898,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240613_080000.wav",24,NA
1863,67003,"UF2-1","20240604",6,2,45,"Worm-eating Warbler",0.651800692081451,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240604_060200.wav",23,NA
1864,67002,"UF3-4","20240519",6,1,30,"Worm-eating Warbler",0.313416808843613,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240519_060100.wav",20,NA
1865,67001,"UF3-7","20240627",7,4,6,"Worm-eating Warbler",0.32891833782196,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240627_070400.wav",26,NA
1866,67006,"UF2-6","20240523",6,2,54,"Worm-eating Warbler",0.539394497871399,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240523_060200.wav",21,NA
1867,67002,"UF3-4","20240523",7,0,3,"Worm-eating Warbler",0.648736119270325,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240523_070000.wav",21,NA
1868,66998,"UF3-1","20240520",8,3,12,"Worm-eating Warbler",0.351858049631119,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240520_080300.wav",21,NA
1869,67001,"UF3-7","20240624",6,4,24,"Worm-eating Warbler",0.31590947508812,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240624_060400.wav",26,NA
1870,67001,"UF3-7","20240623",6,2,33,"Worm-eating Warbler",0.423434138298035,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240623_060200.wav",25,NA
1871,67004,"UF2-12","20240529",7,2,3,"Worm-eating Warbler",0.304174840450287,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240529_070200.wav",22,NA
1872,67003,"UF2-1","20240525",8,3,30,"Worm-eating Warbler",0.69773668050766,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240525_080300.wav",21,NA
1873,67003,"UF2-1","20240528",6,4,51,"Worm-eating Warbler",0.558864831924438,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240528_060400.wav",22,NA
1874,67001,"UF3-7","20240623",6,4,39,"Worm-eating Warbler",0.397172749042511,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240623_060400.wav",25,NA
1875,66998,"UF3-1","20240526",8,4,36,"Worm-eating Warbler",0.466675966978073,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240526_080400.wav",21,NA
1876,66998,"UF3-1","20240523",6,3,0,"Worm-eating Warbler",0.315185397863388,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240523_060300.wav",21,NA
1877,67000,"UF3-9","20240522",7,4,54,"Worm-eating Warbler",0.607749462127686,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240522_070400.wav",21,NA
1878,67000,"UF3-9","20240519",8,2,48,"Worm-eating Warbler",0.324135452508926,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240519_080200.wav",20,NA
1879,67000,"UF3-9","20240524",8,0,36,"Worm-eating Warbler",0.541576266288757,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240524_080000.wav",21,NA
1880,67001,"UF3-7","20240624",8,3,3,"Worm-eating Warbler",0.337033301591873,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240624_080300.wav",26,NA
1881,67000,"UF3-9","20240519",7,4,48,"Worm-eating Warbler",0.302977710962296,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240519_070400.wav",20,NA
1882,67005,"UF2-4","20240525",6,3,9,"Worm-eating Warbler",0.39835199713707,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240525_060300.wav",21,NA
1883,67007,"UF2-9","20240610",7,4,51,"Worm-eating Warbler",0.697582840919495,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240610_070400.wav",24,NA
1884,66998,"UF3-1","20240517",6,3,3,"Worm-eating Warbler",0.305721759796143,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Worm_eating_Warbler\20240517_060300.wav",20,NA
